time,temperature,arus,battery
2018-10-10 09:45,61.23,40.46,73
2018-10-10 09:50,64.67,41.69,71
2018-10-10 09:55,62.16,43.38,57
2018-10-10 10:00,61.28,42.90,57
2018-10-10 10:05,64.49,41.59,62
2018-10-10 10:10,62.04,44.00,61
2018-10-10 10:15,64.40,42.10,56
2018-10-10 10:20,62.79,42.19,58
2018-10-10 10:25,62.76,40.22,54
2018-10-10 10:30,63.54,42.71,55
2018-10-10 10:35,61.50,44.56,69
2018-10-10 10:40,64.57,43.40,71
2018-10-10 10:45,62.23,40.81,78
2018-10-10 10:50,61.30,41.81,73
2018-10-10 10:55,60.66,43.77,62
2018-10-10 11:00,64.03,40.87,68
2018-10-10 11:05,64.32,44.90,57
2018-10-10 11:10,60.28,40.25,50
2018-10-10 11:15,61.49,40.91,71
2018-10-10 11:20,63.92,43.90,73
2018-10-10 11:25,61.03,43.25,58
2018-10-10 11:30,64.97,42.03,75
2018-10-10 11:35,64.03,44.13,76
2018-10-10 11:40,64.25,42.48,75
2018-10-10 11:45,60.87,43.85,73
2018-10-10 11:50,61.39,43.11,60
2018-10-10 11:55,62.22,40.28,73
2018-10-10 12:00,62.88,42.96,62
2018-10-10 12:05,63.84,40.82,77
2018-10-10 12:10,62.71,44.53,78
2018-10-10 12:15,62.22,42.22,64
2018-10-10 12:20,63.28,43.52,58
2018-10-10 12:25,60.09,42.95,65
2018-10-10 12:30,61.06,44.39,71
2018-10-10 12:35,64.95,40.75,54
2018-10-10 12:40,64.42,43.48,51
2018-10-10 12:45,61.95,44.08,59
2018-10-10 12:50,61.08,43.42,64
2018-10-10 12:55,62.15,43.18,78
2018-10-10 13:00,61.83,43.85,63
2018-10-10 13:05,62.78,41.87,61
2018-10-10 13:10,64.23,43.41,71
2018-10-10 13:15,62.27,43.20,56
2018-10-10 13:20,61.18,42.89,55
2018-10-10 13:25,61.79,44.83,55
2018-10-10 13:30,64.20,43.36,71
2018-10-10 13:35,63.22,41.85,65
2018-10-10 13:40,62.19,44.03,56
2018-10-10 13:45,63.71,40.14,75
2018-10-10 13:50,64.34,40.86,75
2018-10-10 13:55,62.51,41.17,69
2018-10-10 14:00,63.88,41.09,59
2018-10-10 14:05,62.74,44.25,60
2018-10-10 14:10,62.66,42.75,77
2018-10-10 14:15,64.84,41.32,64
2018-10-10 14:20,60.51,42.90,73
2018-10-10 14:25,60.11,41.71,56
2018-10-10 14:30,63.43,43.65,68
2018-10-10 14:35,60.57,40.10,78
2018-10-10 14:40,61.99,41.49,74
2018-10-10 14:45,61.25,40.40,51
2018-10-10 14:50,62.89,40.14,63
2018-10-10 14:55,64.45,41.68,55
2018-10-10 15:00,62.22,44.61,60
2018-10-10 15:05,63.97,42.11,58
2018-10-10 15:10,63.57,43.17,64
2018-10-10 15:15,61.98,40.27,56
2018-10-10 15:20,63.88,43.26,59
2018-10-10 15:25,64.54,44.51,76
2018-10-10 15:30,62.05,42.37,54
2018-10-10 15:35,63.71,40.20,56
2018-10-10 15:40,64.50,40.88,62
2018-10-10 15:45,60.98,43.32,69
2018-10-10 15:50,64.24,43.35,80
2018-10-10 15:55,61.98,40.58,55
2018-10-10 16:00,62.49,40.75,53
2018-10-10 16:05,61.07,44.91,54
2018-10-10 16:10,63.12,44.49,56
2018-10-10 16:15,60.42,40.75,63
2018-10-10 16:20,63.19,40.69,51
2018-10-10 16:25,64.46,43.45,80
2018-10-10 16:30,61.66,43.17,54
2018-10-10 16:35,60.30,40.49,66
2018-10-10 16:40,64.76,42.41,77
2018-10-10 16:45,60.80,40.88,74
2018-10-10 16:50,64.86,44.76,78
2018-10-10 16:55,62.64,41.70,52
2018-10-10 17:00,64.42,42.30,59
2018-10-10 17:05,63.93,44.54,59
2018-10-10 17:10,63.14,44.87,51
2018-10-10 17:15,60.29,40.24,70
2018-10-10 17:20,61.34,41.79,53
2018-10-10 17:25,60.39,40.82,60
2018-10-10 17:30,62.70,42.44,69
2018-10-10 17:35,62.64,40.97,74
2018-10-10 17:40,63.91,43.63,61
2018-10-10 17:45,62.83,41.21,61
2018-10-10 17:50,61.19,43.61,77
2018-10-10 17:55,63.23,44.88,62
2018-10-10 18:00,61.21,41.29,75
2018-10-10 18:05,62.58,44.04,77
2018-10-10 18:10,62.42,41.13,74
2018-10-10 18:15,63.36,42.06,78
2018-10-10 18:20,63.87,40.06,80
2018-10-10 18:25,61.67,42.84,51
2018-10-10 18:30,60.03,40.66,59
2018-10-10 18:35,61.16,44.44,70
2018-10-10 18:40,62.27,42.29,53
2018-10-10 18:45,63.95,40.08,66
2018-10-10 18:50,64.62,42.53,54
2018-10-10 18:55,61.80,41.81,67
2018-10-10 19:00,63.22,44.96,71
2018-10-10 19:05,60.04,41.42,51
2018-10-10 19:10,60.33,40.02,61
2018-10-10 19:15,61.32,41.75,66
2018-10-10 19:20,62.57,43.00,60
2018-10-10 19:25,60.12,41.42,58
2018-10-10 19:30,63.55,44.58,72
2018-10-10 19:35,61.44,43.18,78
2018-10-10 19:40,63.83,40.57,59
2018-10-10 19:45,63.74,44.50,68
2018-10-10 19:50,60.62,43.65,61
2018-10-10 19:55,61.50,40.39,64
2018-10-10 20:00,60.51,41.87,51
2018-10-10 20:05,62.77,42.91,51
2018-10-10 20:10,62.37,43.88,69
2018-10-10 20:15,62.69,41.07,62
2018-10-10 20:20,64.35,40.03,55
2018-10-10 20:25,61.60,40.98,69
2018-10-10 20:30,61.91,42.57,76
2018-10-10 20:35,62.13,42.03,50
2018-10-10 20:40,63.45,40.49,65
2018-10-10 20:45,62.56,42.54,52
2018-10-10 20:50,62.15,44.56,79
2018-10-10 20:55,62.39,42.87,72
2018-10-10 21:00,61.91,44.49,80
2018-10-10 21:05,64.90,43.33,53
2018-10-10 21:10,61.74,44.94,59
2018-10-10 21:15,63.46,43.16,70
2018-10-10 21:20,64.96,41.16,72
2018-10-10 21:25,64.32,41.82,73
2018-10-10 21:30,60.29,44.06,71
2018-10-10 21:35,64.77,43.18,62
2018-10-10 21:40,64.40,40.60,54
2018-10-10 21:45,64.60,41.82,67
2018-10-10 21:50,60.59,42.96,72
2018-10-10 21:55,63.04,41.59,71
2018-10-10 22:00,61.46,40.66,69
2018-10-10 22:05,62.72,42.68,79
2018-10-10 22:10,61.17,44.42,66
2018-10-10 22:15,60.33,40.43,63
2018-10-10 22:20,63.01,41.09,51
2018-10-10 22:25,64.07,41.65,52
2018-10-10 22:30,63.40,43.37,64
2018-10-10 22:35,60.88,41.81,54
2018-10-10 22:40,63.34,43.19,59
2018-10-10 22:45,60.86,44.74,51
2018-10-10 22:50,64.55,43.84,67
2018-10-10 22:55,62.40,44.77,54
2018-10-10 23:00,64.59,41.89,66
2018-10-10 23:05,60.18,44.40,59
2018-10-10 23:10,64.27,40.03,70
2018-10-10 23:15,61.87,40.54,68
2018-10-10 23:20,60.35,41.33,50
2018-10-10 23:25,61.92,41.44,76
2018-10-10 23:30,60.68,41.77,59
2018-10-10 23:35,60.82,44.00,79
2018-10-10 23:40,62.38,42.16,51
2018-10-10 23:45,61.02,40.92,51
2018-10-10 23:50,61.23,43.59,59
2018-10-10 23:55,60.52,41.76,78
2018-10-11 00:00,62.89,40.30,50
2018-10-11 00:05,60.52,43.61,76
2018-10-11 00:10,63.78,42.60,62
2018-10-11 00:15,60.61,42.37,53
2018-10-11 00:20,62.31,43.07,76
2018-10-11 00:25,63.85,42.86,73
2018-10-11 00:30,60.08,42.42,67
2018-10-11 00:35,61.30,42.36,70
2018-10-11 00:40,62.30,42.63,51
2018-10-11 00:45,61.03,44.72,73
2018-10-11 00:50,62.95,42.98,61
2018-10-11 00:55,63.85,44.71,65
2018-10-11 01:00,60.92,42.53,70
2018-10-11 01:05,63.23,44.92,76
2018-10-11 01:10,63.07,41.16,55
2018-10-11 01:15,63.80,40.50,54
2018-10-11 01:20,60.79,41.44,59
2018-10-11 01:25,61.93,41.97,59
2018-10-11 01:30,64.01,43.47,61
2018-10-11 01:35,62.64,41.71,55
2018-10-11 01:40,63.26,40.00,71
2018-10-11 01:45,63.44,43.06,52
2018-10-11 01:50,62.50,41.90,70
2018-10-11 01:55,63.00,41.92,65
2018-10-11 02:00,62.52,42.72,79
2018-10-11 02:05,63.41,44.38,80
2018-10-11 02:10,60.94,42.95,63
2018-10-11 02:15,64.61,40.30,64
2018-10-11 02:20,61.30,41.98,62
2018-10-11 02:25,63.55,43.99,72
2018-10-11 02:30,60.86,42.27,60
2018-10-11 02:35,64.76,42.61,56
2018-10-11 02:40,62.35,44.99,55
2018-10-11 02:45,62.02,40.43,69
2018-10-11 02:50,60.39,42.86,53
2018-10-11 02:55,61.51,41.78,78
2018-10-11 03:00,62.93,40.06,66
2018-10-11 03:05,64.77,40.27,66
2018-10-11 03:10,62.36,42.95,75
2018-10-11 03:15,63.24,40.23,56
2018-10-11 03:20,61.72,42.69,58
2018-10-11 03:25,63.07,44.24,67
2018-10-11 03:30,62.75,40.58,65
2018-10-11 03:35,60.80,41.74,63
2018-10-11 03:40,61.05,44.03,57
2018-10-11 03:45,61.71,40.34,77
2018-10-11 03:50,62.93,42.97,69
2018-10-11 03:55,60.00,40.58,80
2018-10-11 04:00,60.87,40.01,66
2018-10-11 04:05,63.41,43.33,72
2018-10-11 04:10,61.94,40.12,62
2018-10-11 04:15,64.61,40.96,66
2018-10-11 04:20,62.20,41.77,59
2018-10-11 04:25,61.63,44.31,55
2018-10-11 04:30,63.04,43.02,54
2018-10-11 04:35,61.37,40.60,50
2018-10-11 04:40,62.17,40.32,76
2018-10-11 04:45,62.44,43.38,69
2018-10-11 04:50,63.42,44.63,76
2018-10-11 04:55,62.83,41.58,68
2018-10-11 05:00,62.04,42.39,76
2018-10-11 05:05,64.42,44.37,53
2018-10-11 05:10,62.28,43.65,66
2018-10-11 05:15,61.38,44.26,75
2018-10-11 05:20,61.71,43.71,70
2018-10-11 05:25,63.41,42.77,73
2018-10-11 05:30,61.18,44.72,80
2018-10-11 05:35,64.11,44.78,59
2018-10-11 05:40,63.78,42.23,69
2018-10-11 05:45,63.33,43.12,75
2018-10-11 05:50,60.85,40.94,76
2018-10-11 05:55,62.00,41.35,75
2018-10-11 06:00,60.48,40.30,58
2018-10-11 06:05,63.28,43.84,62
2018-10-11 06:10,62.53,40.32,52
2018-10-11 06:15,62.64,42.10,54
2018-10-11 06:20,62.45,44.70,61
2018-10-11 06:25,60.91,42.23,57
2018-10-11 06:30,64.22,40.61,67
2018-10-11 06:35,62.88,43.99,54
2018-10-11 06:40,61.46,42.21,79
2018-10-11 06:45,62.04,42.20,59
2018-10-11 06:50,63.99,42.41,77
2018-10-11 06:55,62.19,43.74,71
2018-10-11 07:00,63.56,40.55,63
2018-10-11 07:05,60.86,43.00,75
2018-10-11 07:10,64.36,41.36,78
2018-10-11 07:15,61.15,44.06,65
2018-10-11 07:20,60.02,41.70,57
2018-10-11 07:25,63.13,43.44,66
2018-10-11 07:30,62.60,44.26,56
2018-10-11 07:35,61.46,42.87,70
2018-10-11 07:40,62.39,42.33,61
2018-10-11 07:45,61.18,42.49,59
2018-10-11 07:50,62.39,40.76,54
2018-10-11 07:55,64.03,43.30,57
2018-10-11 08:00,60.03,43.61,74
2018-10-11 08:05,60.21,42.76,51
2018-10-11 08:10,62.60,41.28,74
2018-10-11 08:15,64.84,42.14,65
2018-10-11 08:20,62.62,43.38,80
2018-10-11 08:25,63.26,40.93,72
2018-10-11 08:30,64.90,44.54,69
2018-10-11 08:35,64.14,44.48,75
2018-10-11 08:40,60.45,44.64,60
2018-10-11 08:45,64.99,44.54,77
2018-10-11 08:50,60.58,42.51,55
2018-10-11 08:55,63.91,40.69,52
2018-10-11 09:00,61.07,43.74,66
2018-10-11 09:05,63.73,42.56,74
2018-10-11 09:10,62.71,40.59,62
2018-10-11 09:15,64.56,43.73,57
2018-10-11 09:20,63.87,44.20,61
2018-10-11 09:25,61.84,41.72,59
2018-10-11 09:30,60.01,40.55,56
2018-10-11 09:35,62.51,44.00,56
2018-10-11 09:40,61.37,41.02,52
2018-10-11 09:45,61.37,43.77,80
2018-10-11 09:50,63.90,40.89,53
2018-10-11 09:55,60.23,43.06,67
2018-10-11 10:00,64.56,43.74,51
2018-10-11 10:05,60.33,42.66,58
2018-10-11 10:10,63.70,44.50,80
2018-10-11 10:15,61.06,43.60,52
2018-10-11 10:20,64.64,43.32,51
2018-10-11 10:25,61.71,40.65,50
2018-10-11 10:30,61.33,40.90,57
2018-10-11 10:35,61.71,40.11,66
2018-10-11 10:40,63.85,43.02,51
2018-10-11 10:45,63.97,43.07,65
2018-10-11 10:50,64.30,43.76,79
2018-10-11 10:55,60.45,42.10,51
2018-10-11 11:00,61.99,40.99,78
2018-10-11 11:05,60.16,42.90,57
2018-10-11 11:10,63.96,43.82,62
2018-10-11 11:15,61.39,41.42,59
2018-10-11 11:20,62.12,43.88,63
2018-10-11 11:25,62.41,42.39,51
2018-10-11 11:30,64.02,42.16,80
2018-10-11 11:35,62.86,44.62,66
2018-10-11 11:40,63.05,42.38,78
2018-10-11 11:45,63.19,44.52,66
2018-10-11 11:50,62.16,44.66,59
2018-10-11 11:55,64.41,44.30,60
2018-10-11 12:00,62.12,41.37,77
2018-10-11 12:05,61.18,41.60,58
2018-10-11 12:10,62.55,42.80,60
2018-10-11 12:15,64.93,41.93,62
2018-10-11 12:20,64.94,42.39,75
2018-10-11 12:25,61.08,42.42,62
2018-10-11 12:30,61.94,44.77,68
2018-10-11 12:35,63.37,40.98,50
2018-10-11 12:40,63.90,40.15,78
2018-10-11 12:45,61.04,42.70,57
2018-10-11 12:50,62.06,43.98,73
2018-10-11 12:55,62.32,41.49,50
2018-10-11 13:00,61.16,42.28,54
2018-10-11 13:05,62.67,44.16,59
2018-10-11 13:10,64.55,44.16,71
2018-10-11 13:15,63.14,43.37,70
2018-10-11 13:20,64.18,43.41,73
2018-10-11 13:25,61.80,41.68,72
2018-10-11 13:30,60.61,44.77,66
2018-10-11 13:35,64.86,40.98,66
2018-10-11 13:40,62.71,42.35,56
2018-10-11 13:45,60.57,40.64,56
2018-10-11 13:50,63.56,41.33,66
2018-10-11 13:55,63.18,41.03,56
2018-10-11 14:00,60.56,41.07,57
2018-10-11 14:05,62.30,41.05,70
2018-10-11 14:10,64.24,44.19,56
2018-10-11 14:15,63.55,44.81,57
2018-10-11 14:20,64.84,43.05,79
2018-10-11 14:25,60.65,44.49,68
2018-10-11 14:30,62.30,40.89,56
2018-10-11 14:35,63.80,40.29,61
2018-10-11 14:40,62.39,44.96,68
2018-10-11 14:45,60.69,43.33,77
2018-10-11 14:50,63.09,44.71,66
2018-10-11 14:55,61.70,43.14,67
2018-10-11 15:00,64.63,42.96,59
2018-10-11 15:05,62.91,40.97,51
2018-10-11 15:10,60.18,44.91,72
2018-10-11 15:15,64.42,42.92,52
2018-10-11 15:20,61.18,43.09,53
2018-10-11 15:25,64.48,40.70,54
2018-10-11 15:30,62.49,40.34,72
2018-10-11 15:35,60.58,43.75,51
2018-10-11 15:40,60.82,43.44,60
2018-10-11 15:45,64.07,43.61,73
2018-10-11 15:50,61.21,44.00,51
2018-10-11 15:55,60.95,40.13,71
2018-10-11 16:00,61.57,40.03,67
2018-10-11 16:05,63.28,41.15,79
2018-10-11 16:10,63.83,41.91,58
2018-10-11 16:15,61.16,44.45,73
2018-10-11 16:20,62.20,41.83,78
2018-10-11 16:25,64.40,42.39,78
2018-10-11 16:30,60.92,40.38,60
2018-10-11 16:35,63.94,40.43,74
2018-10-11 16:40,61.30,43.70,77
2018-10-11 16:45,64.33,43.77,53
2018-10-11 16:50,63.56,42.69,70
2018-10-11 16:55,63.41,42.01,50
2018-10-11 17:00,60.93,44.33,55
2018-10-11 17:05,62.85,41.98,63
2018-10-11 17:10,62.76,41.29,64
2018-10-11 17:15,62.92,44.16,50
2018-10-11 17:20,64.18,44.30,80
2018-10-11 17:25,62.51,44.94,57
2018-10-11 17:30,64.71,40.87,79
2018-10-11 17:35,61.68,44.23,72
2018-10-11 17:40,63.34,44.84,55
2018-10-11 17:45,64.42,40.91,65
2018-10-11 17:50,60.25,42.64,78
2018-10-11 17:55,63.44,40.95,64
2018-10-11 18:00,63.81,44.25,76
2018-10-11 18:05,62.46,40.78,76
2018-10-11 18:10,61.71,42.08,64
2018-10-11 18:15,60.97,44.04,71
2018-10-11 18:20,61.66,42.33,67
2018-10-11 18:25,60.16,42.89,71
2018-10-11 18:30,62.56,44.30,68
2018-10-11 18:35,61.16,43.01,62
2018-10-11 18:40,62.65,42.24,55
2018-10-11 18:45,60.01,41.72,70
2018-10-11 18:50,64.17,42.19,55
2018-10-11 18:55,62.03,40.54,63
2018-10-11 19:00,61.63,42.32,65
2018-10-11 19:05,61.33,43.44,75
2018-10-11 19:10,63.81,43.30,58
2018-10-11 19:15,64.50,44.31,62
2018-10-11 19:20,64.53,41.52,57
2018-10-11 19:25,62.83,42.03,70
2018-10-11 19:30,60.53,41.46,62
2018-10-11 19:35,63.52,41.09,55
2018-10-11 19:40,62.48,40.75,61
2018-10-11 19:45,61.15,44.56,61
2018-10-11 19:50,61.68,40.34,61
2018-10-11 19:55,64.60,43.01,75
2018-10-11 20:00,60.53,43.17,70
2018-10-11 20:05,60.95,42.74,79
2018-10-11 20:10,62.22,44.69,55
2018-10-11 20:15,62.25,41.80,54
2018-10-11 20:20,63.34,42.12,79
2018-10-11 20:25,61.04,42.79,51
2018-10-11 20:30,60.29,44.86,61
2018-10-11 20:35,63.70,40.37,76
2018-10-11 20:40,60.21,40.72,63
2018-10-11 20:45,64.94,40.76,67
2018-10-11 20:50,61.26,41.51,75
2018-10-11 20:55,61.41,40.36,50
2018-10-11 21:00,60.51,44.95,58
2018-10-11 21:05,63.59,44.18,80
2018-10-11 21:10,62.40,44.19,72
2018-10-11 21:15,61.04,41.42,61
2018-10-11 21:20,61.37,41.89,61
2018-10-11 21:25,60.18,42.66,63
2018-10-11 21:30,61.97,43.30,53
2018-10-11 21:35,61.71,43.28,77
2018-10-11 21:40,64.41,42.35,74
2018-10-11 21:45,63.95,43.54,54
2018-10-11 21:50,61.28,42.81,63
2018-10-11 21:55,62.17,41.47,50
2018-10-11 22:00,60.09,42.40,50
2018-10-11 22:05,60.12,44.69,62
2018-10-11 22:10,61.20,42.65,63
2018-10-11 22:15,63.36,44.40,54
2018-10-11 22:20,61.15,41.26,55
2018-10-11 22:25,61.25,44.38,55
2018-10-11 22:30,61.67,43.98,78
2018-10-11 22:35,62.40,43.52,58
2018-10-11 22:40,64.80,41.91,64
2018-10-11 22:45,62.57,40.39,64
2018-10-11 22:50,64.56,43.97,67
2018-10-11 22:55,64.13,41.09,80
2018-10-11 23:00,63.60,41.29,53
2018-10-11 23:05,64.25,40.02,57
2018-10-11 23:10,62.86,43.14,59
2018-10-11 23:15,62.96,43.33,59
2018-10-11 23:20,60.15,41.32,74
2018-10-11 23:25,62.76,42.47,52
2018-10-11 23:30,61.17,40.69,77
2018-10-11 23:35,60.68,41.88,67
2018-10-11 23:40,61.69,41.56,73
2018-10-11 23:45,62.14,40.95,70
2018-10-11 23:50,63.78,44.35,50
2018-10-11 23:55,61.34,42.48,54
2018-10-12 00:00,62.23,41.55,80
2018-10-12 00:05,62.37,40.90,78
2018-10-12 00:10,62.12,42.76,66
2018-10-12 00:15,61.66,41.74,73
2018-10-12 00:20,62.99,41.53,79
2018-10-12 00:25,61.56,41.97,73
2018-10-12 00:30,62.92,43.89,57
2018-10-12 00:35,62.97,43.55,61
2018-10-12 00:40,62.59,41.26,63
2018-10-12 00:45,64.28,42.18,78
2018-10-12 00:50,60.69,40.59,54
2018-10-12 00:55,62.26,44.86,73
2018-10-12 01:00,62.86,44.86,71
2018-10-12 01:05,63.81,43.80,60
2018-10-12 01:10,60.89,41.65,78
2018-10-12 01:15,61.62,41.14,51
2018-10-12 01:20,64.74,44.68,50
2018-10-12 01:25,60.94,42.05,59
2018-10-12 01:30,61.46,44.82,55
2018-10-12 01:35,61.73,44.80,57
2018-10-12 01:40,62.33,40.06,59
2018-10-12 01:45,60.67,44.69,62
2018-10-12 01:50,62.88,43.95,75
2018-10-12 01:55,63.96,42.15,71
2018-10-12 02:00,60.56,42.75,59
2018-10-12 02:05,64.56,41.60,72
2018-10-12 02:10,62.07,43.72,74
2018-10-12 02:15,64.44,44.29,74
2018-10-12 02:20,62.82,41.56,58
2018-10-12 02:25,60.17,40.63,69
2018-10-12 02:30,61.73,40.01,63
2018-10-12 02:35,62.64,40.39,66
2018-10-12 02:40,64.29,43.18,69
2018-10-12 02:45,62.90,44.32,51
2018-10-12 02:50,61.79,40.40,65
2018-10-12 02:55,63.72,40.44,55
2018-10-12 03:00,60.56,40.81,76
2018-10-12 03:05,60.28,42.32,68
2018-10-12 03:10,64.21,42.52,73
2018-10-12 03:15,63.18,42.23,69
2018-10-12 03:20,60.49,43.17,69
2018-10-12 03:25,63.38,41.02,64
2018-10-12 03:30,61.07,42.43,71
2018-10-12 03:35,61.97,40.08,53
2018-10-12 03:40,61.57,40.89,56
2018-10-12 03:45,60.66,41.96,58
2018-10-12 03:50,63.22,40.85,64
2018-10-12 03:55,64.16,40.02,68
2018-10-12 04:00,63.33,42.53,67
2018-10-12 04:05,62.47,42.56,74
2018-10-12 04:10,61.10,44.78,57
2018-10-12 04:15,63.30,42.16,64
2018-10-12 04:20,61.68,41.32,65
2018-10-12 04:25,62.64,43.64,80
2018-10-12 04:30,64.93,43.13,55
2018-10-12 04:35,63.47,44.39,52
2018-10-12 04:40,61.26,40.35,54
2018-10-12 04:45,64.49,40.65,73
2018-10-12 04:50,62.95,44.20,72
2018-10-12 04:55,61.86,42.61,68
2018-10-12 05:00,60.31,43.42,58
2018-10-12 05:05,62.44,41.98,73
2018-10-12 05:10,63.16,40.85,70
2018-10-12 05:15,62.91,40.79,71
2018-10-12 05:20,62.07,42.81,69
2018-10-12 05:25,61.46,43.32,71
2018-10-12 05:30,63.57,41.34,68
2018-10-12 05:35,60.53,44.07,60
2018-10-12 05:40,64.42,43.66,76
2018-10-12 05:45,61.86,43.40,71
2018-10-12 05:50,62.86,41.59,76
2018-10-12 05:55,63.30,41.92,72
2018-10-12 06:00,60.04,43.70,78
2018-10-12 06:05,60.83,42.31,70
2018-10-12 06:10,60.19,41.25,53
2018-10-12 06:15,60.01,44.18,60
2018-10-12 06:20,64.35,42.66,75
2018-10-12 06:25,60.18,41.33,50
2018-10-12 06:30,61.29,43.69,59
2018-10-12 06:35,60.53,42.04,52
2018-10-12 06:40,60.13,43.83,54
2018-10-12 06:45,61.98,43.49,72
2018-10-12 06:50,64.84,42.63,78
2018-10-12 06:55,62.52,40.81,55
2018-10-12 07:00,62.56,44.02,50
2018-10-12 07:05,62.41,44.72,79
2018-10-12 07:10,61.88,42.32,76
2018-10-12 07:15,64.54,41.41,73
2018-10-12 07:20,62.55,43.83,69
2018-10-12 07:25,63.44,44.77,63
2018-10-12 07:30,60.09,43.99,55
2018-10-12 07:35,61.87,40.13,76
2018-10-12 07:40,63.70,41.11,71
2018-10-12 07:45,62.70,42.23,56
2018-10-12 07:50,62.97,42.45,51
2018-10-12 07:55,64.74,40.48,56
2018-10-12 08:00,64.51,43.01,52
2018-10-12 08:05,62.63,40.01,56
2018-10-12 08:10,60.22,41.68,69
2018-10-12 08:15,62.78,44.45,54
2018-10-12 08:20,64.81,41.17,78
2018-10-12 08:25,61.49,41.33,67
2018-10-12 08:30,60.67,40.87,80
2018-10-12 08:35,60.55,41.79,59
2018-10-12 08:40,60.84,44.18,74
2018-10-12 08:45,63.03,42.86,65
2018-10-12 08:50,64.39,41.43,64
2018-10-12 08:55,64.34,42.97,77
2018-10-12 09:00,61.54,42.03,50
2018-10-12 09:05,63.60,40.88,59
2018-10-12 09:10,63.09,44.77,58
2018-10-12 09:15,62.93,40.25,50
2018-10-12 09:20,60.53,41.27,80
2018-10-12 09:25,61.20,40.95,52
2018-10-12 09:30,62.33,43.30,59
2018-10-12 09:35,63.64,42.77,79
2018-10-12 09:40,64.73,44.56,65
2018-10-12 09:45,62.07,41.20,66
2018-10-12 09:50,62.61,41.48,72
2018-10-12 09:55,61.62,42.64,70
2018-10-12 10:00,63.35,41.45,75
2018-10-12 10:05,63.62,42.79,66
2018-10-12 10:10,60.59,43.20,60
2018-10-12 10:15,63.69,41.35,69
2018-10-12 10:20,60.61,42.08,75
2018-10-12 10:25,62.80,44.35,76
2018-10-12 10:30,60.36,42.86,75
2018-10-12 10:35,64.40,44.44,60
2018-10-12 10:40,62.70,44.41,65
2018-10-12 10:45,64.04,41.12,62
2018-10-12 10:50,63.18,43.90,58
2018-10-12 10:55,60.19,40.97,80
2018-10-12 11:00,63.76,43.09,77
2018-10-12 11:05,62.30,42.05,70
2018-10-12 11:10,64.00,41.20,66
2018-10-12 11:15,64.55,41.22,61
2018-10-12 11:20,64.99,41.20,68
2018-10-12 11:25,62.21,44.13,57
2018-10-12 11:30,61.05,42.48,62
2018-10-12 11:35,62.67,43.06,74
2018-10-12 11:40,60.83,40.11,52
2018-10-12 11:45,60.32,41.07,71
2018-10-12 11:50,62.03,44.26,72
2018-10-12 11:55,61.79,40.44,78
2018-10-12 12:00,61.93,42.59,55
2018-10-12 12:05,60.64,44.77,67
2018-10-12 12:10,61.79,42.94,62
2018-10-12 12:15,64.13,40.85,73
2018-10-12 12:20,64.82,44.02,79
2018-10-12 12:25,61.63,43.99,77
2018-10-12 12:30,60.89,40.24,53
2018-10-12 12:35,61.15,40.26,54
2018-10-12 12:40,61.25,44.80,65
2018-10-12 12:45,62.68,43.19,72
2018-10-12 12:50,63.77,44.63,64
2018-10-12 12:55,64.33,40.02,56
2018-10-12 13:00,64.26,42.82,57
2018-10-12 13:05,62.69,43.65,68
2018-10-12 13:10,61.35,43.40,73
2018-10-12 13:15,63.46,41.87,57
2018-10-12 13:20,62.80,42.83,80
2018-10-12 13:25,64.85,41.22,56
2018-10-12 13:30,63.85,41.44,79
2018-10-12 13:35,62.29,43.73,54
2018-10-12 13:40,61.34,43.84,55
2018-10-12 13:45,64.79,40.25,54
2018-10-12 13:50,63.39,43.13,52
2018-10-12 13:55,64.37,43.67,65
2018-10-12 14:00,61.18,41.66,57
2018-10-12 14:05,60.79,41.43,66
2018-10-12 14:10,62.56,41.15,63
2018-10-12 14:15,60.53,40.37,72
2018-10-12 14:20,62.31,42.85,72
2018-10-12 14:25,61.88,40.30,76
2018-10-12 14:30,62.10,43.95,64
2018-10-12 14:35,61.08,41.62,73
2018-10-12 14:40,60.28,42.38,54
2018-10-12 14:45,60.16,41.32,64
2018-10-12 14:50,62.84,41.67,58
2018-10-12 14:55,62.73,40.24,71
2018-10-12 15:00,64.72,40.56,77
2018-10-12 15:05,62.87,43.95,78
2018-10-12 15:10,62.75,43.01,71
2018-10-12 15:15,61.43,40.77,60
2018-10-12 15:20,63.49,44.94,55
2018-10-12 15:25,64.96,43.11,64
2018-10-12 15:30,63.46,43.58,52
2018-10-12 15:35,63.46,42.92,62
2018-10-12 15:40,62.00,41.19,73
2018-10-12 15:45,60.90,41.76,69
2018-10-12 15:50,64.69,41.07,80
2018-10-12 15:55,62.19,41.21,76
2018-10-12 16:00,62.53,42.41,64
2018-10-12 16:05,62.60,41.07,62
2018-10-12 16:10,63.97,42.51,59
2018-10-12 16:15,64.86,44.37,60
2018-10-12 16:20,60.67,40.28,74
2018-10-12 16:25,63.64,44.17,62
2018-10-12 16:30,64.22,41.37,73
2018-10-12 16:35,62.06,43.38,64
2018-10-12 16:40,61.27,44.39,54
2018-10-12 16:45,64.63,43.41,53
2018-10-12 16:50,60.53,43.14,77
2018-10-12 16:55,61.24,44.69,71
2018-10-12 17:00,62.56,43.76,62
2018-10-12 17:05,60.20,40.71,61
2018-10-12 17:10,64.20,41.44,80
